source,title,description,text,url,published_at,original_ce_keywords,ce_areas,ai_technologies,confidence,reason
Retail Dive,How hybrid infrastructure keeps retail running without disruptions,Hybrid infrastructure helps retailers prevent outages and power seamless shopping experiences.,,https://www.retaildive.com/spons/how-hybrid-infrastructure-keeps-retail-running-without-disruptions/806746/,,infrastructure,Construction Management,,1.0,"The article discusses how hybrid infrastructure helps retailers prevent outages and power seamless shopping experiences, which falls under the realm of Construction Management in Civil Engineering."
Breitbart News,'Enduring Risk:' Report Exposes Microsoft’s Ties to Communist China,"According to a new report, Microsoft has spent three decades building deep ties with China's government and security apparatus while simultaneously embedding itself into nearly every corner of American federal infrastructure.
The post ‘Enduring Risk:’ Report …",,https://www.breitbart.com/tech/2025/12/03/enduring-risk-report-exposes-microsofts-ties-to-communist-china/,,infrastructure,Construction Management,,0.9,"The article discusses Microsoft's involvement in infrastructure and government projects, which falls under Construction Management in Civil Engineering."
GlobeNewswire,Unstoppable Women of AI and Web3 Announces Most Inspirational Women of AI and Web3 Awards,"Senator Cynthia Lummis, Mira Murati former CTO OpenAI, Mayor Kate Gallego and Fei Fei Li, Godmother of AI Among Distinguished Winners; 42% Bridge Both Technology Sectors Senator Cynthia Lummis, Mira Murati former CTO OpenAI, Mayor Kate Gallego and Fei Fei Li,…",,https://www.globenewswire.com/news-release/2025/12/02/3197995/0/en/Unstoppable-Women-of-AI-and-Web3-Announces-Most-Inspirational-Women-of-AI-and-Web3-Awards.html,,"bridge, infrastructure",Construction Management,Predictive Analytics,1.0,"The article mentions distinguished women in AI and Web3, which are technology sectors. While the text is not available, the focus on technology and innovation aligns more closely with Construction Management in the context of project management and infrastructure development."
Nextgov,The CDC placed early bets on AI — and now they are paying off,"The CDC has quietly been building a modern AI infrastructure designed to reshape how public health data is collected, analyzed and acted upon.",,https://www.nextgov.com/artificial-intelligence/2025/12/cdc-placed-early-bets-ai-and-now-they-are-paying/409826/,,infrastructure,Environmental Engineering,Predictive Analytics,1.0,"The article discusses the CDC's AI infrastructure in the context of reshaping public health data collection and analysis, which aligns with Environmental Engineering in terms of data management and analysis for sustainability and health-related projects."
Theregister.com,"AI has pumped hyperscale capex, capacity – but how long can it last?","Total operational capacity just keeps rising Hyperscale datacenter operators nearly tripled their spending on infrastructure over the past three years in response to the AI craze, while the amount of operational capacity added each quarter has increased by 17…",,https://www.theregister.com/2025/12/22/ai_hyperscale_capex_research/,,infrastructure,Construction Management,Predictive Analytics,0.9,"The article discusses the increase in spending on infrastructure in response to the AI craze, indicating a focus on managing construction projects efficiently and predicting maintenance needs."
ComputerWeekly.com,Top 10 ASEAN stories of 2025,"Southeast Asia’s 2025 tech landscape saw financial institutions, healthcare researchers and government agencies moving decisively from technology pilots to large-scale AI deployments and infrastructure modernisation",,https://www.computerweekly.com/news/366636079/Top-10-ASEAN-stories-of-2025,,infrastructure,Construction Management,Predictive Analytics,0.9,"The article mentions large-scale AI deployments and infrastructure modernisation, which aligns with Construction Management for project management and Predictive Analytics for forecasting and risk assessment."
The Times of India,AI in a few hands poses risk for the nation: IndiaAI Mission CEO,"India faces risk as AI power concentrates in few firms and countries, leaving chip and compute access uneven. Cheap generative tools rival human coding, threatening India’s software edge and pushing engineers to beat the bots. Singh urges homegrown AI infrast…",,https://economictimes.indiatimes.com/tech/artificial-intelligence/ai-in-a-few-hands-poses-risk-for-the-nation-indiaai-mission-ceo/articleshow/126087450.cms,,infrastructure,Construction Management,Generative Design,1.0,"The article discusses the impact of AI on software development, which is closely related to Construction Management in terms of technology adoption and workforce implications."
GlobeNewswire,Amesite Accelerates Growth With Launch of AI-Native NurseMagic™ EMR,Company enters the infrastructure layer of post-acute care following sustained revenue expansion and enterprise adoption Company enters the infrastructure layer of post-acute care following sustained revenue expansion and enterprise adoption,,https://www.globenewswire.com/news-release/2025/12/19/3208386/0/en/Amesite-Accelerates-Growth-With-Launch-of-AI-Native-NurseMagic-EMR.html,,infrastructure,Construction Management,Predictive Analytics,1.0,"The article discusses the launch of an AI-native product in the post-acute care infrastructure layer, which falls under construction management as it involves the development and management of healthcare infrastructure."
CNN,The big wrinkle in the multi-trillion-dollar AI buildout | CNN Business,There’s a giant question mark hanging over the tech industry’s future: How long will its massive investments in AI infrastructure really last?,,https://www.cnn.com/2025/12/19/tech/ai-chips-lifecycle-questions,,infrastructure,Construction Management,Predictive Analytics,1.0,"The article discusses the uncertainty surrounding the future of AI infrastructure investments in the tech industry, which directly relates to construction management in terms of project planning, monitoring, and infrastructure development."
Lawnext.com,ABA Task Force: AI Has Moved From Experiment To Infrastructure For The Legal Profession,"The legal profession must shift its focus from whether to use AI to how to govern, supervise, and integrate it responsibly.
The post ABA Task Force: AI Has Moved From Experiment To Infrastructure For The Legal Profession appeared first on Above the Law.",,https://www.lawnext.com/2025/12/aba-task-force-ai-has-moved-from-experiment-to-infrastructure-for-the-legal-profession.html,,infrastructure,Construction Management,,1.0,"The article discusses the integration and governance of AI in the legal profession, which involves managing projects, infrastructure, and development, aligning with Construction Management in Civil Engineering."
